SMILES,LOAEL_measured_median,LOAEL_predicted,Confidence
N#Cc1c(Cl)c(C#N)c(c(c1Cl)Cl)Cl,0.015043,0.051870479532762394,0.4
N#CC(c1cc(C)c(cc1Cl)NC(=O)c1cc(I)cc(c1O)I)c1ccc(cc1)Cl,0.015081,0.06778318699910536,0.23076923076923078
Clc1cc(cnc1CCNC(=O)c1ccccc1C(F)(F)F)C(F)(F)F,0.015124,0.04889072968274209,0.44
N#CN=S(=O)(C(c1ccc(nc1)C(F)(F)F)C)C,0.015292,0.06955424762704131,0.15151515151515152
CC(C1C2CCC1c1c2cccc1NC(=O)c1cn(nc1C(F)F)C)C,0.015303,0.12253142366009144,0.5925925925925926
Fc1ccc(cc1)[Si](c1ccc(cc1)F)(Cn1cncn1)C,0.015853,0.0498566148723968,0.5625
CN1CCC(CC1)C1CCN(CC1)C,0.016044,0.11547581262044056,0.2
CCCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC,0.016106,0.08925645517812728,0.7058823529411765
CCOP(=S)(Oc1cc(C)nc(n1)C(C)C)OCC,0.016429,0.00967740922944127,0.30434782608695654
N#Cc1c(Cl)cccc1Cl,0.0165685,0.0661360841311593,0.4
Fc1ccc(cc1)C1(Cn2cncn2)OC1c1ccccc1Cl,0.016679,0.058580671370471814,0.4
CCOP(=S)(Oc1nc(Cl)c(cc1Cl)Cl)OCC,0.017114,0.011754331984336112,0.6875
BrC1COC(C1)(Cn1cncn1)c1ccc(cc1Cl)Cl,0.017185,0.05909129755135748,0.52
CC(NC(=S)[S])CNC(=S)S[Zn],0.017255,0.11817124906586006,0.5833333333333334
CCN(C(=O)SCc1ccc(cc1)Cl)CC,0.0180385,0.06256013590008253,0.25
COCC(N(c1c(C)csc1C)C(=O)CCl)C,0.018129,0.18207202585595558,0.4583333333333333
c1cc[n+]2c(c1)c1cccc[n+]1CC2,0.018481499999999998,0.07215960425737064,0.2
CCc1nn(c(c1Cl)C(=O)NCc1ccc(cc1)C(C)(C)C)C,0.019469,0.029859181449832933,0.6521739130434783
CCCN(C(=O)n1cncc1)CCOc1c(Cl)cc(cc1Cl)Cl,0.019912,0.04750611926766313,0.21212121212121213
CCOC(=O)c1cn2nc(cc2nc1C)OP(=S)(OCC)OCC,0.0200875,0.020603903342991257,0.25
C[n+]1ccc(cc1)c1cc[n+](cc1)C,0.020134,0.06935994207608293,0.2
COP(=S)(SCN1C(=O)c2c(C1=O)cccc2)OC,0.020484,0.02859667343424836,0.35
ClC=C,0.020801,0.045958000000000006,0.14285714285714285
Clc1cccc(c1)c1ccccc1,0.021203,0.08163878751895702,0.5714285714285714
CNC(=O)ON=C(C(=O)N(C)C)SC,0.022348,0.04989791489528826,0.35294117647058826
CSC1=NC(C(=O)N1Nc1ccccc1)(C)c1ccccc1,0.0228,0.14028642013347056,0.23076923076923078
