SMILES,LOAEL
Clc1cc(cnc1Nc1c(cc(c(c1[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F,2.085477026124033
Clc1cc(cnc1Nc1c(cc(c(c1[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F,2.076476215866559
COP(=S)(SCn1nnc2c(c1=O)cccc2)OC,2.0701418925937802
CCOP(=S)(Oc1ccc(cc1)[N+](=O)[O-])OCC,2.0663406481945277
Clc1ccc(c(c1)Cl)C(Cn1cncn1)COC(C(F)F)(F)F,2.0392344018800066
CCCN(C(=O)SCc1ccccc1)CCC,2.03861687869583
COCN(c1c(CC)cccc1CC)C(=O)CCl,2.033046777818888
CON(C(=O)Nc1ccc(cc1)Cl)C,2.0307005985741227
C=CC1(C)OC(=O)N(C1=O)c1cc(Cl)cc(c1)Cl,2.0251706470154947
COP(=S)(Oc1ccc(cc1)[N+](=O)[O-])OC,2.0223586898833017
CCCCOC(=O)C(Oc1ccc(cc1)Oc1ccc(cc1F)C#N)C,2.016567677914724
CCCCOC(=O)C(Oc1ccc(cc1)Oc1ccc(cn1)C(F)(F)F)C,2.0049706079134992
N#C/N=C\1/SCCN1Cc1ccc(nc1)Cl,2.0047071116780755
Cc1c(ccc(c1C1=NOCC1)S(=O)(=O)C)C(=O)c1cnn(c1O)C,2.004066604522654
CC1(C)CNC(=NC1)NN=C(C=Cc1ccc(cc1)C(F)(F)F)C=Cc1ccc(cc1)C(F)(F)F,2.003948257998995
OCC(CCl)O,2.002124545188498
CCCSP(=O)(SCCC)OCC,1.997013659143215
COP(=O)(OC=C(Cl)Cl)OC,1.98263271644647
CC(Oc1cc(c(cc1Cl)Cl)n1nc(oc1=O)C(C)(C)C)C,1.9817989775037086
CCOC(=O)Nc1cccc(c1)OC(=O)Nc1ccccc1,1.9724057881737742
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)C=C(Br)Br,1.971062922929322
CCOC(=O)c1cn2nc(cc2nc1C)OP(=S)(OCC)OCC,1.9700888950875557
Clc1ccc(cc1)C(c1ccccc1Cl)(c1cncnc1)O,1.9637704559137055
O=C(C(Oc1ccc(cc1)Oc1cnc2c(n1)ccc(c2)Cl)C)OCCON=C(C)C,1.948307358201963
Clc1cc(ccc1Oc1ccc(c(c1)C(=O)NS(=O)(=O)C)[N+](=O)[O-])C(F)(F)F,1.9432475594325607
O=S1OCC2C(CO1)C1(C(C2(Cl)C(=C1Cl)Cl)(Cl)Cl)Cl,1.910554141726166
N#Cc1c(Cl)c(C#N)c(c(c1Cl)Cl)Cl,1.9062282185012702
COP(=S)(SCN1C(=O)c2c(C1=O)cccc2)OC,1.8994226972104038
Clc1ccc(c(c1)Cl)n1c(nc2c(c1=O)cc(cc2)F)n1cncn1,1.896880746454286
CCC1CCCC(OC2CCC(C(O2)C)N(C)C)C(C)C(=O)C2=CC3C(C2CC(=O)O1)C=C(C)C1C3CC(C1)OC1OC(C)C(C(C1OC)OC)OC,1.895001050700366
CC1C=CC=C2COC3C2(O)C(C=C(C3O)C)C(=O)OC2CC(CC=C(C1)C)OC1(C2)CCC(C(O1)C)C,1.890691494753251
COc1ccc(cc1NNC(=O)OC(C)C)c1ccccc1,1.8865580460346785
COP(=O)(NC(=O)C)SC,1.8648991662342804
C[n+]1ccc(cc1)c1cc[n+](cc1)C,1.8635648295416174
O=c1c(Cl)c(SCc2ccc(cc2)C(C)(C)C)cnn1C(C)(C)C,1.863247733673337
NC1=C(Cl)C(=O)c2c(C1=O)cccc2,1.8563607647254567
O=C(C1C(C1(C)C)/C=C(/C(F)(F)F)\Cl)OCc1c(F)c(F)c(c(c1F)F)C,1.8510890068906436
CS/C(=N/OC(=O)N(SN(C(=O)O/N=C(/SC)\C)C)C)/C,1.850596120491417
CC(c1ccccc1)(C[Sn](O[Sn](CC(c1ccccc1)(C)C)(CC(c1ccccc1)(C)C)CC(c1ccccc1)(C)C)(CC(c1ccccc1)(C)C)CC(c1ccccc1)(C)C)C,1.846185135655471
CON(C(=O)Nc1ccc(cc1)Br)C,1.8429362996173768
CCNc1nc(NC(C)C)nc(n1)Cl,1.8424525744221922
CC(c1ccc(cc1)CCOc1ncnc2c1cccc2)(C)C,1.8330669051288462
N#CC(c1ccc(cc1)Oc1ccccc1)OC(=O)C1C(C1(C)C)/C=C\C(=O)OC(C(F)(F)F)C(F)(F)F,1.8250684064715574
Clc1cc(cnc1CCNC(=O)c1ccccc1C(F)(F)F)C(F)(F)F,1.820333331309502
Fc1ccc(cc1)C1(Cn2cncn2)OC1c1ccccc1Cl,1.8192148650265614
N#CN=S(=O)(C(c1ccc(nc1)C(F)(F)F)C)C,1.8155357106530094
CC(C1C2CCC1c1c2cccc1NC(=O)c1cn(nc1C(F)F)C)C,1.8152234217491505
O[Sn](C1CCCCC1)(C1CCCCC1)C1CCCCC1,1.8074883004964988
c1cc[n+]2c(c1)c1cccc[n+]1CC2,1.8014803697588322
Fc1ccc(cc1)[Si](c1ccc(cc1)F)(Cn1cncn1)C,1.7998885403761986
CCCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC,1.7930123052435918
ClC1C(Cl)C(Cl)C(C(C1Cl)Cl)Cl,1.7915317697343827
CCOP(=S)(Oc1cc(C)nc(n1)C(C)C)OCC,1.7843888703871507
CCN(C(=O)SCc1ccc(cc1)Cl)CC,1.777777917639287
CCOP(=S)(Oc1nc(Cl)c(cc1Cl)Cl)OCC,1.7666484723467257
BrC1COC(C1)(Cn1cncn1)c1ccc(cc1Cl)Cl,1.764850463526756
CC(NC(=S)[S])CNC(=S)S[Zn],1.7630850363724944
CC(NC(=S)[S])CNC(=S)S[Zn],1.7630850363724944
COCC(N(c1c(C)csc1C)C(=O)CCl)C,1.7416261510318811
Fc1ccc(cc1)C1(Cn2cncn2)OC1c1ccccc1Cl,1.7400479400777458
N#Cc1c(Cl)cccc1Cl,1.7304170139333868
CNC(=O)ON=C(C(=O)N(C)C)SC,1.718739312944987
CCc1nn(c(c1Cl)C(=O)NCc1ccc(cc1)C(C)(C)C)C,1.7106563548813654
CCO/N=C(\C1=C(O)CC(CC1=O)C1CCCSC1)/CCC,1.706328134457621
C[n+]1ccc(cc1)c1cc[n+](cc1)C,1.6960699357246314
CCOc1snc(n1)C(Cl)(Cl)Cl,1.6946486305533763
N#Cc1sc2=c(sc1C#N)c(=O)c1c(c2=O)cccc1,1.6936178678498022
c1cc[n+]2c(c1)c1cccc[n+]1CC2,1.6743201731565742
CN1CN(C)CSC1=S,1.6539601434301947
CNC(=O)ON=C(C(=O)N(C)C)SC,1.6507613373118732
CNC(=O)Oc1cccc2c1OC(C2)(C)C,1.6459107778477526
OC(=O)COc1ccc(cc1Cl)Cl,1.6454882002557272
CSC1=NC(C(=O)N1Nc1ccccc1)(C)c1ccccc1,1.6420651529995463
COC(=O)N(c1ccccc1COc1ccn(n1)c1ccc(cc1)Cl)OC,1.6343809977454966
CCCCCCCCCCCCC1=C(OC(=O)C)C(=O)c2c(C1=O)cccc2,1.6306542448653294
O=C(NC(=O)c1ccccc1Cl)Nc1ccc(cc1)OC(F)(F)F,1.6278800180616648
CON(C(=O)Nc1ccc(c(c1)Cl)Cl)C,1.6004820295651263
CON(C(=O)Nc1ccc(c(c1)Cl)Cl)C,1.6004820295651263
OC(=O)C(Oc1ccc(cc1C)Cl)C,1.5913530743442346
Clc1ccccc1CC(C1(Cl)CC1)(Cn1cncn1)O,1.5913361259361893
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)/C=C(/C(F)(F)F)\Cl,1.5738792912533845
CCOC(=O)CCN(C(C)C)SN(C(=O)Oc1cccc2c1OC(C2)(C)C)C,1.5719462386203693
O=C(C1C(C1(C)C)C=C(Cl)Cl)OCc1c(F)c(F)cc(c1F)F,1.5695540488911521
O=S1OCC2C(CO1)C1(C(C2(Cl)C(=C1Cl)Cl)(Cl)Cl)Cl,1.56812182123316
Cc1nn(c(c1C(=O)c1ccc(cc1S(=O)(=O)C)C(F)(F)F)O)C,1.5590909179347823
C=CC1(C)OC(=O)N(C1=O)c1cc(Cl)cc(c1)Cl,1.5534473004973242
OC(=O)C(Oc1ccc(cc1)Oc1nc2c(o1)cc(cc2)Cl)C,1.550259406220714
CS/C(=N/OC(=O)N(SN(C(=O)O/N=C(/SC)\C)C)C)/C,1.549581519063189
CC(N(C(=O)SCC(=C(Cl)Cl)Cl)C(C)C)C,1.5493198912379038
CCOP(=S)(Oc1nc(Cl)c(cc1Cl)Cl)OCC,1.5447895722241949
CCO[C@H]1[C@@H](OC)[C@H](O[C@@H]2C[C@@H]3[C@@H](C2)[C@@H]2C=C4[C@H]([C@@H]2CC3)CC(=O)O[C@@H](CC)CCC[C@@H]([C@H](C4=O)C)O[C@H]2CC[C@@H]([C@H](O2)C)N(C)C)O[C@H]([C@@H]1OC)C,1.539447927138442
N#Cc1cc(Br)c(c(c1)Br)O,1.5392524581558031
CCOC(=O)C(Cc1cc(c(cc1Cl)F)n1nc(n(c1=O)C(F)F)C)Cl,1.5359130396208096
C#CCOC(=O)C(Oc1ccc(cc1)Oc1ncc(cc1F)Cl)C,1.5351529104366932
Fc1ccc(c(c1)c1ccc(c(c1)Cl)Cl)NC(=O)c1cn(nc1C(F)F)C,1.5344387080305875
CCOC(=O)c1cn2nc(cc2nc1C)OP(=S)(OCC)OCC,1.530737774822598
CC(N1/C(=N/C(C)(C)C)/SCN(C1=O)c1ccccc1)C,1.5306788154847526
Nc1n[nH]cn1,1.5267466629082658
COC(=O)c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)OC,1.521087361070694
Clc1c(ccc(c1N)[N+](=O)[O-])Oc1ccccc1,1.5196049539832321
CN(C(=S)SSC(=S)N(C)C)C,1.5176696240691985
COc1nc(Oc2cccc(c2C(=O)[O-])Oc2nc(OC)cc(n2)OC)nc(c1)OC.[Na+],1.5156004979460933
CC(C(c1cncnc1)(c1ccc(cc1)OC(F)(F)F)O)C,1.5033332211199513
Fc1ccc(cc1)[Si](c1ccc(cc1)F)(Cn1cncn1)C,1.4988448473794327
CCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC(=C)C,1.4934002719580364
Fc1ccc(cc1)NC(=O)c1cccc(n1)Oc1cccc(c1)C(F)(F)F,1.4927514860812132
CCCn1c(OCCC)nc2c(c1=O)cc(cc2)I,1.4915914964033394
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1ncccc1C(F)(F)F,1.4860902121726176
CN1CN(C)CSC1=S,1.4859838195993507
FC(=C(F)F)CCS(=O)(=O)c1ncc(s1)Cl,1.4826589214770083
CS/C(=N/OC(=O)N(SN(C(=O)O/N=C(/SC)\C)C)C)/C,1.4704028387745753
Fc1ccc(cc1)C(c1ccccc1F)(Cn1cncn1)O,1.4703900101310987
CN(/C=N/c1ccc(cc1C)C)/C=N/c1ccc(cc1C)C,1.4674749278877894
CCCCC(c1ccc(cc1)Cl)(Cn1cncn1)C#N,1.4649211813101468
ClC(=CCOc1cc(Cl)c(c(c1)Cl)OCCCOc1ccc(cn1)C(F)(F)F)Cl,1.458183705956146
O=C(C1=C(C)OCCS1)Nc1ccccc1,1.4578096795663429
CCC(C(=O)OC1=C(C(=O)OC21CCCCC2)c1ccc(cc1Cl)Cl)(C)C,1.4462747066967268
CC(NC(=O)N1CC(=O)N(C1=O)c1cc(Cl)cc(c1)Cl)C,1.4395553268068126
CCOCn1c(c2ccc(cc2)Cl)c(c(c1C(F)(F)F)Br)C#N,1.4341521813264824
C#CCOC(c1ccc(cc1)Cl)C(=O)NCCc1ccc(c(c1)OC)OCC#C,1.4329265583997897
OC(C(C)(C)C)C(n1ncnc1)Cc1ccc(cc1)Cl,1.4266525603430633
Clc1ccc(cc1)c1ccccc1NC(=O)c1cccnc1Cl,1.4216129602890024
CCOC(=O)CSc1nc(nn1C(=O)N(C)C)C(C)(C)C,1.4183119750954112
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(cc1Cl)OC(C(C(F)(F)F)F)(F)F,1.3989182722159768
O=C(CC(C)(C)C)OC1=C(C(=O)OC21CCCC2)c1c(C)cc(cc1C)C,1.398504958795708
CNC(=S)S,1.3967148564744987
CCCN(c1c(cc(cc1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-])CCC,1.3934036908207148
CCCOC/C(=N\c1ccc(cc1C(F)(F)F)Cl)/n1cncc1,1.3926307718235211
OC1(Cn2ncnc2)C(CCC1(C)C)Cc1ccc(cc1)Cl,1.3876506550542822
CCC(=O)Nc1ccc(c(c1)Cl)Cl,1.384376054498974
CCOC(=O)C(Oc1ccc(cc1)Oc1cnc2c(n1)ccc(c2)Cl)C,1.3811468505131965
Fc1ccc(c(c1)c1ccc(c(c1)Cl)Cl)NC(=O)c1cn(nc1C(F)F)C,1.3766679947209994
CN(C(=S)S[Zn]SC(=S)N(C)C)C,1.371508895032877
Clc1ccc(c(c1)Cl)C1(OCCO1)Cn1cncn1,1.370111513834565
CC(N(C(=O)SCC(=C(Cl)Cl)Cl)C(C)C)C,1.369877357140688
C#CCOS(=O)OC1CCCCC1Oc1ccc(cc1)C(C)(C)C,1.3685663781727047
O=C(CC(C)(C)C)OC1=C(C(=O)OC21CCCC2)c1c(C)cc(cc1C)C,1.367370643858509
S=C1NCCCN1,1.3661781926983205
OC1(Cn2ncnc2)C(CCC1(C)C)Cc1ccc(cc1)Cl,1.3650393299393615
CC(Cc1ccc(cc1)C(C)(C)C)CN1CCCCC1,1.3639034458432429
N#CC(c1ccc(c(c1)Oc1ccccc1)F)OC(=O)C1C(C1(C)C)C=C(Cl)Cl,1.354479485094126
CC(=CC1C(C1(C)C)C(=O)OCc1coc(c1)Cc1ccccc1)C,1.3533904493269542
[S-]C(=S)NCCNC(=S)[S-].[Zn+2],1.3505969838253369
O=C1OC(C(=O)N1Nc1ccccc1)(C)c1ccc(cc1)Oc1ccccc1,1.3428771906003532
CCNc1nc(NC(C)C)nc(n1)Cl,1.3338191028424158
C[n+]1ccc(cc1)c1cc[n+](cc1)C,1.322183249787766
S=C1NCCCN1,1.3169619721135797
CCC(C(=O)NCc1ccccc1)Oc1ccc(c(c1)C(F)(F)F)F,1.302657301989526
O=C(c1cccc(c1C(=O)NC(CS(=O)(=O)C)(C)C)I)Nc1ccc(cc1C)C(C(F)(F)F)(C(F)(F)F)F,1.3025526926274749
CN(C(=S)SSC(=S)N(C)C)C,1.3018124301338776
ClCC1CN(C(=O)C1Cl)c1cccc(c1)C(F)(F)F,1.2984147471171126
C=CCOC(c1ccc(cc1Cl)Cl)Cn1cncc1,1.2969236723843232
C#CCN1C(=O)COc2c1cc(c(c2)F)N1C(=O)C2=C(C1=O)CCCC2,1.2941362877160807
CCNc1nc(c(s1)C(=O)NC(c1cccs1)C#N)CC,1.2908912329029336
CN(C(=O)Oc1nc(nc(c1C)C)N(C)C)C,1.287190413172402
COP(=O)(C(C(Cl)(Cl)Cl)O)OC,1.286820378541783
COCN(c1c(CC)cccc1CC)C(=O)CCl,1.2848577466043891
CNC(=O)Oc1cccc(c1)/N=C/N(C)C,1.2841971462426878
N#CC(c1ccc(c(c1)Oc1ccccc1)F)OC(=O)C1C(C1(C)C)C=C(Cl)Cl,1.2798406965940432
Clc1ccc(cc1)C(c1ccccc1Cl)(c1cncnc1)O,1.2770454101830115
CC(C(c1ccc(cc1)Cl)(Cn1ncnc1)O)C1CC1,1.2735988378970775
O=C(N/C(=N\OCC1CC1)/c1c(F)c(F)ccc1C(F)(F)F)Cc1ccccc1,1.2728492955894033
C=CCOC(c1ccc(cc1Cl)Cl)Cn1cncc1,1.2716218656999372
C#CCC1=C(C)C(CC1=O)OC(=O)C1C(C1(C)C)C=C(C)C,1.2602062139183252
CNC1=C(c2cccc(c2)C(F)(F)F)C(=O)C(O1)c1ccccc1,1.2580215857840296
CCOc1ccc2c(c1)C(=CC(N2)(C)C)C,1.2578957329638771
O=C(c1ccc(cc1S(=O)(=O)C)C(F)(F)F)c1cnoc1C1CC1,1.2544489954403404
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1Cl,1.2525804230510118
COc1nc(nc(n1)C)NC(=O)[N-]S(=O)(=O)c1cc(I)ccc1C(=O)OC.[Na+],1.2508978152709322
O=C(C(Oc1ccc(cc1)Oc1cnc2c(n1)ccc(c2)Cl)C)OCCON=C(C)C,1.2493219317505007
Clc1ccccc1c1nnc(nn1)c1ccccc1Cl,1.2436073474297324
CCCN(C(=O)n1cncc1)CCOc1c(Cl)cc(cc1Cl)Cl,1.2435160355573907
CCOCCN(C(=C(C)C)c1ccccc1)C(=O)CCl,1.2405588028663024
CCOC(=O)CCN(C(C)C)SN(C(=O)Oc1cccc2c1OC(C2)(C)C)C,1.2331337601252212
CC1COC(O1)(Cn1cncn1)c1ccc(cc1Cl)Oc1ccc(cc1)Cl,1.2267915364902278
Nc1n[nH]cn1,1.2257239703002716
NC#N,1.2257239703002716
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C(c1ccc(cc1)Cl)C(C)C,1.225205758260884
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C(c1ccc(cc1)Cl)C(C)C,1.225205758260884
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C(c1ccc(cc1)Cl)C(C)C,1.225205758260884
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)(C)C,1.2211327542550814
CC(OC(=O)C(c1ccc(cc1)Br)(c1ccc(cc1)Br)O)C,1.2182589824272165
CSc1nnc(c(=O)n1N)C(C)(C)C,1.2170546392276442
C=CC=CCC1=C(C)C(CC1=O)OC(=O)C1C(C1(C)C)C=C(C)C.C=CC=CCC1=C(C)C(CC1=O)OC(=O)C1C(C1(C)C)C=C(C(=O)OC)C,1.212185432936977
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(c(c1)Cl)OC(C(OC(F)(F)F)F)(F)F,1.2068664410308745
COC(=O)c1cccc(c1S(=O)(=O)NC(=O)Nc1nc(OCC(F)(F)F)nc(n1)N(C)C)C,1.2066217621691122
Clc1cc(F)c(cc1C(=O)NS(=O)(=O)N(C(C)C)C)n1c(=O)cc(n(c1=O)C)C(F)(F)F,1.2027809477033562
ClCC(=O)N(c1c(C)cccc1C)Cn1cccn1,1.198143706994319
CCOP(=S)(SCn1c(=O)oc2c1ccc(c2)Cl)OCC,1.1964063352286556
ClC(=CC1C(C1(C)C)C(=O)OCc1cccc(c1)Oc1ccccc1)Cl,1.1945535170115598
O=C(NS(=O)(=O)c1c(C)cccc1C(=O)O)Nc1nc(OCC(F)(F)F)nc(n1)N(C)C,1.1940711751182476
OC(C(C)(C)C)C(n1ncnc1)Oc1ccc(cc1)Cl,1.1921944677293754
O=C(N(C)C)Nc1ccc(c(c1)Cl)n1nc(oc1=O)C(C)(C)C,1.187507779053734
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(c(c1F)Cl)F,1.1865991709300072
CC1N(C(=O)NC2CCCCC2)C(=O)SC1c1ccc(cc1)Cl,1.1840107302272953
CCCCN(SN(C(=O)Oc1cccc2c1OC(C2)(C)C)C)CCCC,1.182467683028378
CSc1nnc(c(=O)n1N)C(C)(C)C,1.1726371897097654
CCOc1ccc(cc1)C(COCc1cccc(c1)Oc1ccccc1)(C)C,1.1692125122974353
C#CCOS(=O)OC1CCCCC1Oc1ccc(cc1)C(C)(C)C,1.16083631708535
CCO/N=C(/C1=C(O)CC(CC1=O)c1c(C)cc(cc1C)C)\CC,1.1560388165278184
CO/N=C(/c1ccccc1COc1cc(C)ccc1C)\C(=O)NC,1.1520080543334354
COc1cc(OC)n2c(n1)nc(n2)S(=O)(=O)Nc1c(Cl)ccc(c1Cl)C,1.1443173332617613
C#CCOS(=O)OC1CCCCC1Oc1ccc(cc1)C(C)(C)C,1.1432529892239978
CO/N=C(\c1ccccc1CO/N=C(/c1cccc(c1)C(F)(F)F)\C)/C(=O)OC,1.138298355243177
O=C(N(C)C)Nc1cccc(c1)C(F)(F)F,1.1310207139253916
OC(C(C)(C)C)C(n1cncn1)Oc1ccc(cc1)c1ccccc1,1.130222820427892
ClCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(n1)OC,1.1269178314119968
Cn1nc(c(c1)C(=O)Nc1cccc2c1C1CCC2C1=C(Cl)Cl)C(F)F,1.1201303088977508
N#C/N=C(/N(Cc1ccc(nc1)Cl)C)\C,1.1046327112266383
NC(=N)NCCCCCCCCNC(=N)N,1.0914077611524307
CCOC(=O)NCCOc1ccc(cc1)Oc1ccccc1,1.086355661467734
Clc1cc(cnc1CNC(=O)c1c(Cl)cccc1Cl)C(F)(F)F,1.0855457707987952
O=C(C(C)(C)C)C(n1ncnc1)Oc1ccc(cc1)Cl,1.0823684740575847
COP(=S)(Oc1ccc(c(c1)C)[N+](=O)[O-])OC,1.0792351019025128
ClC(SN1C(=O)c2c(C1=O)cccc2)(Cl)Cl,1.0741672736326
CCO/N=C(\C1=C(O)CC(CC1=O)C1CCCSC1)/CCC,1.0653500770992892
CCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC(=C)C,1.0603909026446057
COc1cc(ccc1OC)/C(=C/C(=O)N1CCOCC1)/c1ccc(cc1)Cl,1.0571935794041134
