"SMILES","LOAEL parental as dose (mg/kg bw per day)"
"CCC(C)C1C(C=CC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C.CC1C=CC=C2COC3C2(C(C=C(C3O)C)C(=O)OC4CC(CC=C(C1OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)O)OC)OC)C)OC7(C4)C=CC(C(O7)C(C)C)C)O",8.000000000000000
"CC2(C)OC1=CC=CC(OC(NC)=O)=C1O2",8.060000419616700
"CNC(ON=C(SC)C(N(C)C)=O)=O",8.699999809265140
"CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-]",9.000000000000000
"S=P(OC)(OC)OC1=NC(N(CC)CC)=NC(C)=C1",9.000000000000000
"CN(C)C(S[Zn]SC(N(C)C)=S)=S",9.000000000000000
"CC(C(C1C(OC(C2=CC=CC(OC3=CC=CC=C3)=C2)C#N)=O)/C=C(C(F)(F)F)\Cl)1C",9.199999809265140
"O=C(OC(C(C)(C)C)=N2)N2C1=CC(OC(C)C)=C(Cl)C=C1Cl",9.300000190734860
"S=P(OC)(OC)OC1=CC(C)=C(SC)C=C1",9.420000076293950
"C[N+](C=C2)=CC=C2C1=CC=[N+](C)C=C1",9.430000305175780
"CN(/C=N/C(C=CC(C)=C2)=C2C)/C=N/C(C=CC(C)=C1)=C1C",9.600000381469730
"CC(C)C(C2=CN=CN=C2)(O)C1=CC=C(OC(F)(F)F)C=C1",9.800000190734860
"ClC1=CC(C(F)(F)F)=CC=C1OC2=CC=C([N+]([O-])=O)C(C(NS(C)(=O)=O)=O)=C2",9.899999618530270
"O=C(OC(C)(C)C)C1=CC=C(CO/N=C/C2=C(OC3=CC=CC=C3)N(C)N=C2C)C=C1",10.000000000000000
"FC(F)(F)C1=CC=C(N[C@@H]([C@H](C)C)C(OC(C#N)C2=CC(OC3=CC=CC=C3)=CC=C2)=O)C(Cl)=C1",10.000000000000000
"CS/C(C)=N/OC(N(SN(C(O/N=C(SC)\C)=O)C)C)=O",10.000000000000000
"N#CC1=CC(F)=C(OC2=CC=C(OC(C)C(OCCCC)=O)C=C2)C=C1",10.060000419616700
"CC(C(=O)OCC1CCCO1)OC2=CC=C(C=C2)OC3=CN=C4C=C(C=CC4=N3)Cl",10.199999809265100
"O=C1N(P(OCC)(SC(C)CC)=O)CCS1",10.319999694824200
"CCOC1=CC=C(C(C)(C)COCC2=CC(OC3=CC=CC=C3)=CC=C2)C=C1",10.399999618530300
"ClC1=C([N+]([O-])=O)C(NC2=NC=C(C(F)(F)F)C=C2Cl)=C([N+]([O-])=O)C=C1C(F)(F)F",10.720000267028800
"BrC(C3)COC(CN2C=NC=N2)3C1=C(Cl)C=C(Cl)C=C1",10.800000190734900
"CC(C(OCC#C)=O)OC1=CC=C(OC2=C(F)C=C(Cl)C=N2)C=C1",11.000000000000000
"BrC(C3)COC(CN2C=NC=N2)3C1=C(Cl)C=C(Cl)C=C1",11.300000190734900
"S=P(OC)(OC)OC1=CC=C([N+]([O-])=O)C=C1",11.399999618530300
"[N+]12=CC=CC=C1C3=[N+](C=CC=C3)CC2",12.000000000000000
"O=C(NC1=CC(Cl)=C(Cl)C=C1)N(C)OC",12.000000000000000
"FC(C(F)(OCC(C2=CC=C(C=C2Cl)Cl)CN1C=NC=N1)F)F",12.000000000000000
"NC#N",12.100000381469700
"CC(C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O)C1CC1",12.300000190734900
"ClC1=CC=C(C(C(C)C)C(OC(C#N)C2=CC(OC3=CC=CC=C3)=CC=C2)=O)C=C1",12.300000190734900
"CCOC(C(OC3=CC=C(C=C3)OC2=NC1=CC=C(Cl)C=C1N=C2)C)=O",12.300000190734900
"FC(F)(F)C(C(F)(F)F)OC(/C=C\C1C(C)(C)C1C(OC(C#N)C2=CC=C(OC3=CC=CC=C3)C=C2)=O)=O",12.600000381469700
"S=P(OC)(OC)OC1=CC(C)=C([N+]([O-])=O)C=C1",12.600000381469700
"BrC1=CC(C#N)=CC(Br)=C1O",13.000000000000000
"C1CC1(C(CC2=CC=CC=C2Cl)(CN3C=NC=N3)O)Cl",13.000000000000000
"FC(F)(F)/C(Cl)=C/C1C(C)(C)C1C(OCC2=C(F)C(F)=C(C)C(F)=C2F)=O",13.100000381469700
"CS(C1=CC(C(F)(F)F)=CC=C1C(C2=C(O)N(C)N=C2C)=O)(=O)=O",13.600000381469700
"ClC1=CC=C(C2=NN(C(N(C(OC)=O)C4=CC=C(OC(F)(F)F)C=C4)=O)COC(C(OC)=O)2C3)C3=C1",13.800000190734900
"O=C(NS(N(C(C)C)C)(=O)=O)C1=CC(N2C(C=C(C(F)(F)F)N(C)C2=O)=O)=C(F)C=C1Cl",13.800000190734900
"O=C(NC(C)(C)C#C)C1=CC(Cl)=CC(Cl)=C1",14.000000000000000
"O=C(N(CC)CC)SCC1=CC=C(Cl)C=C1",14.000000000000000
"O=C(NC)OC1=C(OC(C)(C)C2)C2=CC=C1",14.090000152587900
"O=P(OCC)(SCCC)OC1=C(Cl)C=C(Br)C=C1",14.199999809265100
"C[Si](C2=CC=C(C=C2)F)(C3=CC=C(F)C=C3)CN1C=NC=N1",14.300000190734900
"NC1=NNC=N1",15.000000000000000
"O=C(C2=C1C=CC=C2)C(SC(C#N)=C(C#N)S3)=C3C1=O",15.000000000000000
"O=S3OCC1C(CO3)C2(Cl)C(Cl)=C(Cl)C(Cl)1C(Cl)2Cl",15.000000000000000
"O=C1C(C(C)(C)C)=NN=C(SC)N1N",15.000000000000000
"ClC1=NC(NCC)=NC(NC(C)(C)C)=N1",15.100000381469700
"COC(C(NNC(OC(C)C)=O)=C2)=CC=C2C1=CC=CC=C1",15.399999618530300
"O=C3SC2=NC1=CC(C)=CC=C1N=C2S3",16.000000000000000
"CN(CN1C)CSC1=S",16.000000000000000
"O=P(OC)(OC)SCCS(CC)=O",16.000000000000000
"S=P(OC)(OC)SCN1C(C(C=CC=C2)=C2C1=O)=O",16.000000000000000
"CC(C(O)=O)OC(C=C3)=CC=C3OC2=NC1=CC=C(Cl)C=C1O2",16.590000152587900
"ClC(C=C2)=CC=C2C1=C(C#N)C(Br)=C(C(F)(F)F)N1COCC",16.600000381469700
"NC(NCCCCCCCCNC(N)=N)=N",16.799999237060500
"CON(C(OC)=O)C(C=CC=C3)=C3COC2=NN(C=C2)C1=CC=C(Cl)C=C1",17.000000000000000
"CC(CCCCCC)C1=C(OC(/C=C\C)=O)C([N+]([O-])=O)=CC([N+]([O-])=O)=C1",17.770000457763700
"C/C=C/C(OC1=C([N+]([O-])=O)C=C([N+]([O-])=O)C=C1C(C)CCCCCC)=O",18.000000000000000
"N#CC(C2=CC(OC3=CC=CC=C3)=CC=C2)OC(C(C(C)C)C1=CC=C(Cl)C=C1)=O",18.000000000000000
"O=C(N1C(C)C)N(C2=CC=CC=C2)CS/C1=N\C(C)(C)C",18.200000762939500
"CC(C)(C(CCC1=CC=C(Cl)C=C1)(CN2C=NC=N2)O)C",18.200000762939500
"O=C(NC)OC1=C(OC(C)(C)C2)C2=CC=C1",19.000000000000000
"O=C(C2C(/C=C(Cl)/Cl)C(C)2C)OCC1=C(F)C(F)=CC(F)=C1F",20.000000000000000
"ClC1=CC=C(C2=CC(F)=CC=C2NC(C3=CN(C)N=C3C(F)F)=O)C=C1Cl",20.399999618530300
"CCC1=NN(C(=C1Cl)C(=O)NCC2=CC=C(C=C2)OC3=CC=C(C=C3)C)C",20.799999237060500
"O=C(NCCC2=NC=C(C(F)(F)F)C=C2Cl)C1=CC=CC=C1C(F)(F)F",20.899999618530300
"FC(F)(F)C(C(F)(F)F)OC(/C=C\C1C(C)(C)C1C(OC(C#N)C2=CC=C(OC3=CC=CC=C3)C=C2)=O)=O",21.000000000000000
"O=C(OCC)NC1=CC=CC(OC(NC2=CC=CC=C2)=O)=C1",21.000000000000000
"CN1C=C(C(=N1)C(F)F)C(=O)NC2=CC=CC=C2C3=CC(=C(C(=C3)F)F)F",21.000000000000000
"ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl",21.000000000000000
"CC1=CC(C)=CC(C)=C1C2=C(OC(CC(C)(C)C)=O)C3(CCCC3)OC2=O",21.700000762939500
"O=C(NC(NC2=CC(Cl)=C(OC(F)(F)C(F)C(F)(F)F)C=C2Cl)=O)C1=C(F)C=CC=C1F",22.040000915527300
"[N+]12=CC=CC=C1C3=[N+](C=CC=C3)CC2",22.500000000000000
"CP(CCC(N)C(O)=O)(O)=O",22.600000381469700
"O=C2C1=CC(F)=CC=C1N=C(N4N=CN=C4)N2C3=C(Cl)C=C(Cl)C=C3",23.600000381469700
"FC(F)(C1=CC=CC(N2CC(C(C2=O)Cl)CCl)=C1)F",25.700000762939500
"O=C(N(C1=C(CC)C=CC=C1CC)COC)CCl",26.000000000000000
"CCCCN(SN(C(OC2=C1OC(C)(C)CC1=CC=C2)=O)C)CCCC",26.000000000000000
"ClC(C=C2)=CC=C2CCC(C#N)(CN3C=NC=N3)C1=CC=CC=C1",26.000000000000000
"OC(C(C(C)C)CC2)(CN3N=CN=C3)C2CC1=CC=C(Cl)C=C1",26.000000000000000
"CN1C=C(C(=N1)C(F)F)C(=O)NC2=CC=CC3=C2C4CCC3C4=C(Cl)Cl",26.180000305175800
"O=C(CC)NC1=CC(Cl)=C(Cl)C=C1",26.200000762939500
"C[Si](C2=CC=C(C=C2)F)(C3=CC=C(F)C=C3)CN1C=NC=N1",27.000000000000000
"IC1=CC=C(N=C(OCCC)N(CCC)C2=O)C2=C1",27.000000000000000
"O=C(O)COC1=NC(Cl)=C(Cl)C=C1Cl",27.000000000000000
"FC1=CC=C(C2(CN4C=NC=N4)C(C3=CC=CC=C3Cl)O2)C=C1",28.000000000000000
"C1=C(SC(=N1)S(=O)(=O)CCC(=C(F)F)F)Cl",28.000000000000000
"O=C1C(C(C)(C)C)=NN=C(SC)N1N",28.000000000000000
"CC1=C(C3=CC=CC=C3)C=CC=C1COC(C2C(C(C)2C)/C=C(C(F)(F)F)\Cl)=O",29.000000000000000
"ClC1=CC=C2C(N=CC(OC3=CC=C(OC(C)C(OCCO/N=C(C)/C)=O)C=C3)=N2)=C1",30.000000000000000
"O=C(NCC#N)C1=CN=CC=C1C(F)(F)F",30.270000457763700
"CC1=CC=C(C)C=C1OCC2=CC=CC=C2/C(C(NC)=O)=N/OC",32.000000000000000
"CCCN(C(N2C=CN=C2)=O)CCOC1=C(Cl)C=C(Cl)C=C1Cl",33.000000000000000
"ClC(C=C(Cl)C=C2)=C2C(OCC=C)CN1C=NC=C1",33.400001525878900
"O=C1C(C2=CC=CC=C2)=NN=C(C)N1N",35.900001525878900
"O=P(SC)(OC)NC(C)=O",36.000000000000000
"CC(C)(C)C1CCC2(OC(CN(CCC)CC)CO2)CC1",36.700000762939500
"ClC1=NC(NCC)=NC(NC(C)(C)C)=N1",36.700000762939500
"C[C@H]([C@@H](N(C)C)CC5)O[C@H]5O[C@@H]2[C@@H](C)C(C1=C[C@]3([H])[C@](CC[C@@]4([H])[C@]([H])3C[C@H](O[C@@H]6O[C@@H](C)[C@H](OC)[C@@H](OCC)[C@H]6OC)C4)([H])[C@@]([H])1CC(O[C@@H](CC)CCC2)=O)=O",37.500000000000000
"O=C(NCC#N)C1=CN=CC=C1C(F)(F)F",38.000000000000000
"CCNC1=NC(NC(C)C)=NC(Cl)=N1",38.400001525878900
"CCC(C)N1C(=O)C(=C(NC1=O)C)Br",40.000000000000000
"CCC1=C(C2=C(OC(C(C)(C)C)=O)N(CCOCC3)N3C2=O)C(CC)=CC(C)=C1",40.000000000000000
"O=C(N(C1=C(C)SC=C1C)C(C)COC)CCl",41.000000000000000
"CC1C(C3=CC=C(C=C3)Cl)SC(N1C(NC2CCCCC2)=O)=O",41.599998474121100
"FC(F)(F)C1=CC([N+]([O-])=O)=C(N(CC(C)=C)CC)C([N+]([O-])=O)=C1",41.900001525878900
"O=C(NC(NCC)=O)/C(C#N)=N\OC",42.000000000000000
"OC1(CN3C=NC=N3)C(C)(C)CCC1CC2=CC=C(Cl)C=C2",43.599998474121100
"ClC1=CC(Cl)=C(OP(OC)(OC)=S)N=C1Cl",44.000000000000000
"[S]C(NCCNC(S[Mn])=S)=S",44.000000000000000
"O=C(OC)NC2=NC1=CC=CC=C1N2",45.000000000000000
"COCCN(C1=C(C)C=CC=C1C)C(CCl)=O",45.000000000000000
"CCOC(CCN(C(C)C)SN(C)C(OC1=CC=CC2=C1OC(C)(C)C2)=O)=O",45.099998474121100
"COCCOC1=CC=CC2=C1C(=O)C(=NN2C3=CC=C(C=C3)Cl)C(=O)O",45.200000762939500
"CC12CC(C(N(C3=CC(Cl)=CC(Cl)=C3)C2=O)=O)1C",46.000000000000000
"CS(C(C=C2Cl)=CC=C2C(C(C(CCC1)=O)C1=O)=O)(=O)=O",46.000000000000000
"CC2COC(O2)(C4=CC=C(C=C4Cl)OC3=CC=C(Cl)C=C3)CN1C=NC=N1",46.299999237060500
"CC(C)N2C(C1=CC=CC=C1NS(=O)2=O)=O",47.000000000000000
"CC1OC(C)OC(C)OC(C)O1",49.000000000000000
"CCCC1COC(C2=CC=C(Cl)C=C2Cl)(CN3N=CN=C3)O1",49.000000000000000
"FC(F)(F)OC(C=C2)=CC=C2NC(NC(C1=C(Cl)C=CC=C1)=O)=O",49.000000000000000
"N#CC1=C(Cl)C(Cl)=C(Cl)C(C#N)=C1Cl",50.000000000000000
"ClC1=C(C2=NN=C(C3=C(Cl)C=CC=C3)N=N2)C=CC=C1",50.000000000000000
"ClC1=CC=C(C(C(C)C)C(OC(C#N)C2=CC(OC3=CC=CC=C3)=CC=C2)=O)C=C1",50.000000000000000
"CC(C)C1=CC=C(NC(N(C)C)=O)C=C1",50.000000000000000
"O=C(SC/C(Cl)=C(Cl)\Cl)N(C(C)C)C(C)C",50.700000762939500
"CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C(=CC3C2CC(=O)O1)C)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C",51.000000000000000
"O=C(OCC)NCCOC1=CC=C(OC2=CC=CC=C2)C=C1",51.400001525878900
"FC(C=CC=C2F)=C2C(NC(NC1=CC=C(OC(F)(F)C(F)OC(F)(F)F)C(Cl)=C1)=O)=O",53.400001525878900
"C#CCOC(C(NCCC2=CC=C(OCC#C)C(OC)=C2)=O)C1=CC=C(Cl)C=C1",55.200000762939500
"IC1=CC=C(C(OC)=O)C(S([N-]C(NC2=NC(C)=NC(OC)=N2)=O)(=O)=O)=C1.[Na+]",56.000000000000000
"O=C(OC1=CC(C)=C(SC)C(C)=C1)NC",57.000000000000000
"C/C(C)=C(N(C(CCl)=O)CCOCC)/C1=CC=CC=C1",57.000000000000000
"S=C(SSC(N(C)C)=S)N(C)C",57.000000000000000
"ClC1=NC(NCC)=NC(NC(C)(C)C)=N1",57.700000762939500
"CC(C(O)=O)OC(C=CC(Cl)=C1)=C1Cl",59.000000000000000
"CCCC1COC(C2=CC=C(Cl)C=C2Cl)(CN3N=CN=C3)O1",59.000000000000000
"CN(/C=N/C(C=CC(C)=C2)=C2C)/C=N/C(C=CC(C)=C1)=C1C",60.000000000000000
"CN(C)C1=NC(C)=C(C)C(OC(N(C)C)=O)=N1",60.000000000000000
"O=C(C2C(/C=C(C)/C)C(C)2C)OC1CC(C(CC#C)=C1C)=O",60.000000000000000
"ClC1=CC=C(OC(N2N=CN=C2)C(O)C(C)(C)C)C=C1",60.000000000000000
"ClC1=CC(Cl)=C(OCC(O)=O)C=C1",62.000000000000000
"ClC1=NC=C(CN2/C(N(C)COC2)=N/[N+]([O-])=O)S1",63.799999237060500
"O=C(NCCCC)N1C(NC(OC)=O)=NC2=C1C=CC=C2",64.000000000000000
"CN1N=C(C(Cl)=C1C(NCC2=CC=C(C=C2)C(C)(C)C)=O)CC",64.000000000000000
"FC(F)(F)C(C=C3S(C)(=O)=O)=CC=C3C(C1=C(C2CC2)ON=C1)=O",64.400001525878900
"O=C(C2=C(Cl)C=CC=C2Cl)NCC1=NC=C(C(F)(F)F)C=C1Cl",64.500000000000000
"ClC(N=CC=C3)=C3C(NC1=CC=CC=C1C2=CC=C(Cl)C=C2)=O",65.000000000000000
"ClC1=CC=C(CN(C)/C(C)=N/C#N)C=N1",65.599998474121100
"CC(C)C(C2=CN=CN=C2)(O)C1=CC=C(OC(F)(F)F)C=C1",65.900001525878900
"FC(F)(F)C1=C(F)C=CC(OC(CC)C(NCC2=CC=CC=C2)=O)=C1",67.000000000000000
"CCCOC/C(N2C=CN=C2)=N\C1=CC=C(C=C1C(F)(F)F)Cl",67.000000000000000
"FC(F)(F)C1=CC(OC2=CC=CC(C(NC3=CC=C(F)C=C3)=O)=N2)=CC=C1",68.599998474121100
"CNC(OC1=CC=CC(/N=C/N(C)C)=C1)=O",70.000000000000000
"CCCCC(C#N)(C2=CC=C(C=C2)Cl)CN1C=NC=N1",70.000000000000000
"ClC1=C(CC(C3(CC3)Cl)(O)CN2N=CNC2=S)C=CC=C1",70.000000000000000
"CS/C(C)=N/OC(N(SN(C(O/N=C(SC)\C)=O)C)C)=O",70.000000000000000
"CCS(=O)C1=C(N(N=C1C#N)C2=C(C=C(C=C2Cl)C(F)(F)F)Cl)N",73.500000000000000
"O=C(CC)NC1=CC(Cl)=C(Cl)C=C1",74.900001525878900
"O=C(N(COCC)C1=C(CC)C=CC=C1C)CCl",75.000000000000000
"CN(C)S(N(SC(F)(Cl)Cl)C1=CC=C(C)C=C1)(=O)=O",75.000000000000000
"ClC1=CC=C(OC(N2N=CN=C2)C(O)C(C)(C)C)C=C1",75.000000000000000
"CCC1=C(C2=C(OC(C(C)(C)C)=O)N(CCOCC3)N3C2=O)C(CC)=CC(C)=C1",75.699996948242200
"NC1=C(C(OC2=CC=CC=C2)=CC=C1[N+]([O-])=O)Cl",76.000000000000000
"CC1(C)C(C(OCC2=COC(CC3=CC=CC=C3)=C2)=O)C1/C=C(C)\C",76.000000000000000
"O=C(C(C)(C)C)C(N2C=NC=N2)OC1=CC=C(Cl)C=C1",76.000000000000000
"CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-]",76.300003051757800
"CC1=CC(=C(C(=C1C(=O)C2=C(C(=CN=C2OC)Cl)C)OC)OC)OC",77.599998474121100
"O=C(NN(C(C)(C)C)C(C2=CC(C)=CC(C)=C2)=O)C1=CC=C(C=C1)CC",77.900001525878900
"C(CNC(=S)[S-])NC(=S)[S-].[Zn+2]",79.000000000000000
"FC(F)(F)C1=CC=C(C(S(C)(=O)=NC#N)C)C=N1",79.599998474121100
"O=C(OC)NC2=NC1=CC=CC=C1N2",81.000000000000000
"CC(C)(C(C(N2C=NC=N2)CC1=CC=C(C=C1)Cl)O)C",81.000000000000000
"CC(COC2=CC=C(OC3=CC=CC=C3)C=C2)OC1=CC=CC=N1",81.300003051757800
"O=S(C1=C(CCC(F)(F)F)C=CC=C1)(NC(NC2=NC(C)=NC(OC)=N2)=O)=O",82.000000000000000
"O=C(O)COC(C=CC(Cl)=C1)=C1C",83.000000000000000
"CC(C)(C(CCC1=CC=C(Cl)C=C1)(CN2C=NC=N2)O)C",85.000000000000000
"OC(C2=C(Cl)C=CC=C2)(C3=CN=CN=C3)C1=CC=C(Cl)C=C1",85.699996948242200
"OC(C2=C(Cl)C=CC=C2)(C3=CN=CN=C3)C1=CC=C(Cl)C=C1",85.699996948242200
"[O-][N+](C1=CC(Cl)=C(N)C(Cl)=C1)=O",86.500000000000000
"CC(C1=CC=CC=C1)(C)C[Sn](CC(C)(C2=CC=CC=C2)C)(CC(C)(C3=CC=CC=C3)C)O[Sn](CC(C)(C4=CC=CC=C4)C)(CC(C)(C6=CC=CC=C6)C)CC(C)(C5=CC=CC=C5)C",92.000000000000000
"O=P(OCC)(OCC)O/C(C1=CC=C(Cl)C=C1Cl)=C/Cl",93.000000000000000
"O=C(NC2=CC=C(C(C(F)(F)F)(F)C(F)(F)F)C=C2C)C1=CC=CC(I)=C1C(NC(C)(C)CS(C)(=O)=O)=O",93.000000000000000
"CN(C)C1=NC(C)=C(C)C(OC(N(C)C)=O)=N1",93.699996948242200
"ClC1=CC=C(C=C(C)C=N2)C2=C1C(O)=O",96.000000000000000
"S=C(NC(OC)=O)NC(C=CC=C1)=C1NC(NC(OC)=O)=S",96.000000000000000
"O=C(N2CCOCC2)/C=C(C3=CC=C(Cl)C=C3)/C1=CC=C(OC)C(OC)=C1",97.000000000000000
"CC(C)OC(NC(C(C)C)C(NC(C1=CC=C(Cl)C=C1)CC(OC)=O)=O)=O",97.199996948242200
"CN(C)S(N(C=N3)N=C3S(N2C(C)=C(Br)C1=CC=C(F)C=C12)(=O)=O)(=O)=O",97.800003051757800
"CC1=C(N(C(C(OC)=O)C)C(COC)=O)C(C)=CC=C1",100.000000000000000
"O=C(N(CC)CC)C(OC1=CC=CC2=C1C=CC=C2)C",100.000000000000000
"O=S(NC1=NN2C(C(OC)=CN=C2OC)=N1)(C3=C(OCC(F)F)C=CC=C3C(F)(F)F)=O",100.000000000000000
"CCCCOCCOCCOCC1=C(CCC)C=C(OCO2)C2=C1",100.000000000000000
"CC(C)(C2=CC=C(C=C2)OC1CCCCC1OS(OCC#C)=O)C",100.000000000000000
"O=C(N(C1=C(C)C=CC=C1CC)COC(C)C)CCl",100.000000000000000
"FC(F)(F)C1=CC=C(OCCCOC2=C(Cl)C=C(OC/C=C(Cl)\Cl)C=C2Cl)N=C1",103.000000000000000
"[S]C(NC(C)CNC(S[Zn])=S)=S",104.000000000000000
"CC(CC2=CC=C(C(C)(C)C)C=C2)CN1CC(OC(C1)C)C",106.000000000000000
"CC(OC(C(C1=CC=C(Br)C=C1)(C2=CC=C(Br)C=C2)O)=O)C",107.000000000000000
"O=C(OCC)C(Cl)CC1=CC(N2N=C(C)N(C(F)F)C2=O)=C(F)C=C1Cl",110.000000000000000
"N=C(N)NCCCCCCCCCCCC.OC(C)=O",110.000000000000000
"O=C(OC(C#N)C2=CC(OC3=CC=CC=C3)=C(F)C=C2)C1C(/C=C(Cl)/Cl)C(C)1C",114.800003051758000
"CC(NC(N1CC(N(C2=CC(Cl)=CC(Cl)=C2)C1=O)=O)=O)C",115.000000000000000
