SMILES,LOAEL parental as dose (mmol/kg bw per day)
CP(CCC(N)C(O)=O)(O)=O,0.12477444194062957
O=C2C1=CC(F)=CC=C1N=C(N4N=CN=C4)N2C3=C(Cl)C=C(Cl)C=C3,0.06273725616665934
FC(F)(C1=CC=CC(N2CC(C(C2=O)Cl)CCl)=C1)F,0.08234141808430709
O=C(N(C1=C(CC)C=CC=C1CC)COC)CCl,0.09637943248083253
CCCCN(SN(C(OC2=C1OC(C)(C)CC1=CC=C2)=O)C)CCCC,0.06832312042832919
ClC(C=C2)=CC=C2CCC(C#N)(CN3C=NC=N3)C1=CC=CC=C1,0.07719300579113805
OC(C(C(C)C)CC2)(CN3N=CN=C3)C2CC1=CC=C(Cl)C=C1,0.07787796678360942
CN1C=C(C(=N1)C(F)F)C(=O)NC2=CC=CC3=C2C4CCC3C4=C(Cl)Cl,0.06574024228914
O=C(CC)NC1=CC(Cl)=C(Cl)C=C1,0.120139479009843
C[Si](C2=CC=C(C=C2)F)(C3=CC=C(F)C=C3)CN1C=NC=N1,0.08560755890648201
IC1=CC=C(N=C(OCCC)N(CCC)C2=O)C2=C1,0.07254136167389998
O=C(O)COC1=NC(Cl)=C(Cl)C=C1Cl,0.10527524094773295
FC1=CC=C(C2(CN4C=NC=N4)C(C3=CC=CC=C3Cl)O2)C=C1,0.08491126257528218
C1=C(SC(=N1)S(=O)(=O)CCC(=C(F)F)F)Cl,0.09598958595269201
O=C1C(C(C)(C)C)=NN=C(SC)N1N,0.13066529729435103
CC1=C(C3=CC=CC=C3)C=CC=C1COC(C2C(C(C)2C)/C=C(C(F)(F)F)\Cl)=O,0.06857935431781172
ClC1=CC=C2C(N=CC(OC3=CC=C(OC(C)C(OCCO/N=C(C)/C)=O)C=C3)=N2)=C1,0.06758580660213304
O=C(NCC#N)C1=CN=CC=C1C(F)(F)F,0.1320918955394601
CC1=CC=C(C)C=C1OCC2=CC=CC=C2/C(C(NC)=O)=N/OC,0.09804234559203759
CCCN(C(N2C=CN=C2)=O)CCOC1=C(Cl)C=C(Cl)C=C1Cl,0.08761090478595542
ClC(C=C(Cl)C=C2)=C2C(OCC=C)CN1C=NC=C1,0.11238989332880174
O=C1C(C2=CC=CC=C2)=NN=C(C)N1N,0.1775359276616734
O=P(SC)(OC)NC(C)=O,0.19654317676885855
CC(C)(C)C1CCC2(OC(CN(CCC)CC)CO2)CC1,0.12337129974498616
ClC1=NC(NCC)=NC(NC(C)(C)C)=N1,0.15976677691708593
C[C@H]([C@@H](N(C)C)CC5)O[C@H]5O[C@@H]2[C@@H](C)C(C1=C[C@]3([H])[C@](CC[C@@]4([H])[C@]([H])3C[C@H](O[C@@H]6O[C@@H](C)[C@H](OC)[C@@H](OCC)[C@H]6OC)C4)([H])[C@@]([H])1CC(O[C@@H](CC)CCC2)=O)=O,0.050133826568190105
O=C(NCC#N)C1=CN=CC=C1C(F)(F)F,0.16582398264259282
CCNC1=NC(NC(C)C)=NC(Cl)=N1,0.17803885904672853
CCC(C)N1C(=O)C(=C(NC1=O)C)Br,0.15318878541667272
CCC1=C(C2=C(OC(C(C)(C)C)=O)N(CCOCC3)N3C2=O)C(CC)=CC(C)=C1,0.09987236810717742
O=C(N(C1=C(C)SC=C1C)C(C)COC)CCl,0.14866124026549882
CC1C(C3=CC=C(C=C3)Cl)SC(N1C(NC2CCCCC2)=O)=O,0.11788748363070196
FC(F)(F)C1=CC([N+]([O-])=O)=C(N(CC(C)=C)CC)C([N+]([O-])=O)=C1,0.1257264687420422
O=C(NC(NCC)=O)/C(C#N)=N\OC,0.21192929836769026
OC1(CN3C=NC=N3)C(C)(C)CCC1CC2=CC=C(Cl)C=C2,0.1363228086517996
ClC1=CC(Cl)=C(OP(OC)(OC)=S)N=C1Cl,0.13642009004097996
[S]C(NCCNC(S[Mn])=S)=S,0.16584879964481217
O=C(OC)NC2=NC1=CC=CC=C1N2,0.23537207041537314
COCCN(C1=C(C)C=CC=C1C)C(CCl)=O,0.175959601552386
CCOC(CCN(C(C)C)SN(C)C(OC1=CC=CC2=C1OC(C)(C)C2)=O)=O,0.10985862698176956
COCCOC1=CC=CC2=C1C(=O)C(=NN2C3=CC=C(C=C3)Cl)C(=O)O,0.12060566660629135
CC12CC(C(N(C3=CC(Cl)=CC(Cl)=C3)C2=O)=O)1C,0.1618931987752146
CS(C(C=C2Cl)=CC=C2C(C(C(CCC1)=O)C1=O)=O)(=O)=O,0.13991628504499923
CC2COC(O2)(C4=CC=C(C=C4Cl)OC3=CC=C(Cl)C=C3)CN1C=NC=N1,0.11396569981183227
CC(C)N2C(C1=CC=CC=C1NS(=O)2=O)=O,0.1956060391158807
CC1OC(C)OC(C)OC(C)O1,0.27807691539379326
CCCC1COC(C2=CC=C(Cl)C=C2Cl)(CN3N=CN=C3)O1,0.14318258895043015
FC(F)(F)OC(C=C2)=CC=C2NC(NC(C1=C(Cl)C=CC=C1)=O)=O,0.13660451523643552
N#CC1=C(Cl)C(Cl)=C(Cl)C(C#N)=C1Cl,0.1880328380548379
ClC1=C(C2=NN=C(C3=C(Cl)C=CC=C3)N=N2)C=CC=C1,0.16493696175296588
ClC1=CC=C(C(C(C)C)C(OC(C#N)C2=CC(OC3=CC=CC=C3)=CC=C2)=O)C=C1,0.11907594778262486
CC(C)C1=CC=C(NC(N(C)C)=O)C=C1,0.24238414474172806
O=C(SC/C(Cl)=C(Cl)\Cl)N(C(C)C)C(C)C,0.1664127611570548
CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C(=CC3C2CC(=O)O1)C)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C,0.06836625351643835
O=C(OCC)NCCOC1=CC=C(OC2=CC=CC=C2)C=C1,0.17057311678118484
FC(C=CC=C2F)=C2C(NC(NC1=CC=C(OC(F)(F)C(F)OC(F)(F)F)C(Cl)=C1)=O)=O,0.10838137620329232
C#CCOC(C(NCCC2=CC=C(OCC#C)C(OC)=C2)=O)C1=CC=C(Cl)C=C1,0.13402024395893927
IC1=CC=C(C(OC)=O)C(S([N-]C(NC2=NC(C)=NC(OC)=N2)=O)(=O)=O)=C1.[Na+],0.10581167607659979
O=C(OC1=CC(C)=C(SC)C(C)=C1)NC,0.25298780820683575
C/C(C)=C(N(C(CCl)=O)CCOCC)/C1=CC=CC=C1,0.1926949154708257
S=C(SSC(N(C)C)=S)N(C)C,0.237072400413787
ClC1=NC(NCC)=NC(NC(C)(C)C)=N1,0.25118645663128536
CC(C(O)=O)OC(C=CC(Cl)=C1)=C1Cl,0.25099545221765546
CCCC1COC(C2=CC=C(Cl)C=C2Cl)(CN3N=CN=C3)O1,0.17240352547092608
CN(/C=N/C(C=CC(C)=C2)=C2C)/C=N/C(C=CC(C)=C1)=C1C,0.2044947816680789
CN(C)C1=NC(C)=C(C)C(OC(N(C)C)=O)=N1,0.2517980267595835
O=C(C2C(/C=C(C)/C)C(C)2C)OC1CC(C(CC#C)=C1C)=O,0.19973896780094652
ClC1=CC=C(OC(N2N=CN=C2)C(O)C(C)(C)C)C=C1,0.2028640207202606
ClC1=CC(Cl)=C(OCC(O)=O)C=C1,0.28049546719325014
ClC1=NC=C(CN2/C(N(C)COC2)=N/[N+]([O-])=O)S1,0.2187068366354541
O=C(NCCCC)N1C(NC(OC)=O)=NC2=C1C=CC=C2,0.22044813523611304
CN1N=C(C(Cl)=C1C(NCC2=CC=C(C=C2)C(C)(C)C)=O)CC,0.19169961054426934
FC(F)(F)C(C=C3S(C)(=O)=O)=CC=C3C(C1=C(C2CC2)ON=C1)=O,0.17922728918503017
O=C(C2=C(Cl)C=CC=C2Cl)NCC1=NC=C(C(F)(F)F)C=C1Cl,0.16815252231520839
ClC(N=CC=C3)=C3C(NC1=CC=CC=C1C2=CC=C(Cl)C=C2)=O,0.1893902531267748
ClC1=CC=C(CN(C)/C(C)=N/C#N)C=N1,0.2946008839379422
CC(C)C(C2=CN=CN=C2)(O)C1=CC=C(OC(F)(F)F)C=C1,0.2110238319739233
FC(F)(F)C1=C(F)C=CC(OC(CC)C(NCC2=CC=CC=C2)=O)=C1,0.18855887239993147
CCCOC/C(N2C=CN=C2)=N\C1=CC=C(C=C1C(F)(F)F)Cl,0.19378314179797956
FC(F)(F)C1=CC(OC2=CC=CC(C(NC3=CC=C(F)C=C3)=O)=N2)=CC=C1,0.18229922450312389
CNC(OC1=CC=CC(/N=C/N(C)C)=C1)=O,0.31637603008645654
CCCCC(C#N)(C2=CC=C(C=C2)Cl)CN1C=NC=N1,0.24240302009230152
ClC1=C(CC(C3(CC3)Cl)(O)CN2N=CNC2=S)C=CC=C1,0.20333504328422114
CS/C(C)=N/OC(N(SN(C(O/N=C(SC)\C)=O)C)C)=O,0.19747830362300467
CCS(=O)C1=C(N(N=C1C#N)C2=C(C=C(C=C2Cl)C(F)(F)F)Cl)N,0.1850439335838803
O=C(CC)NC1=CC(Cl)=C(Cl)C=C1,0.34345217172222553
O=C(N(COCC)C1=C(CC)C=CC=C1C)CCl,0.27801759369470924
CN(C)S(N(SC(F)(Cl)Cl)C1=CC=C(C)C=C1)(=O)=O,0.2159784795587312
ClC1=CC=C(OC(N2N=CN=C2)C(O)C(C)(C)C)C=C1,0.25358002590032575
CCC1=C(C2=C(OC(C(C)(C)C)=O)N(CCOCC3)N3C2=O)C(CC)=CC(C)=C1,0.18900844902317632
NC1=C(C(OC2=CC=CC=C2)=CC=C1[N+]([O-])=O)Cl,0.28715604656552673
CC1(C)C(C(OCC2=COC(CC3=CC=CC=C3)=C2)=O)C1/C=C(C)\C,0.22455971817046233
O=C(C(C)(C)C)C(N2C=NC=N2)OC1=CC=C(Cl)C=C1,0.25872451401834096
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],0.2107291195532195
CC1=CC(=C(C(=C1C(=O)C2=C(C(=CN=C2OC)Cl)C)OC)OC)OC,0.21213307872111387
O=C(NN(C(C)(C)C)C(C2=CC(C)=CC(C)=C2)=O)C1=CC=C(C=C1)CC,0.22101177180134665
C(CNC(=S)[S-])NC(=S)[S-].[Zn+2],0.2864977872216475
FC(F)(F)C1=CC=C(C(S(C)(=O)=NC#N)C)C=N1,0.28708881324919616
O=C(OC)NC2=NC1=CC=CC=C1N2,0.42366972674767167
CC(C)(C(C(N2C=NC=N2)CC1=CC=C(C=C1)Cl)O)C,0.27570544855234214
CC(COC2=CC=C(OC3=CC=CC=C3)C=C2)OC1=CC=CC=N1,0.25297963022954556
O=S(C1=C(CCC(F)(F)F)C=CC=C1)(NC(NC2=NC(C)=NC(OC)=N2)=O)=O,0.1955272660984215
O=C(O)COC(C=CC(Cl)=C1)=C1C,0.4137196205184196
CC(C)(C(CCC1=CC=C(Cl)C=C1)(CN2C=NC=N2)O)C,0.2761368570648705
OC(C2=C(Cl)C=CC=C2)(C3=CN=CN=C3)C1=CC=C(Cl)C=C1,0.25875917016940303
OC(C2=C(Cl)C=CC=C2)(C3=CN=CN=C3)C1=CC=C(Cl)C=C1,0.25875917016940303
[O-][N+](C1=CC(Cl)=C(N)C(Cl)=C1)=O,0.41784581305935786
CC(C1=CC=CC=C1)(C)C[Sn](CC(C)(C2=CC=CC=C2)C)(CC(C)(C3=CC=CC=C3)C)O[Sn](CC(C)(C4=CC=CC=C4)C)(CC(C)(C6=CC=CC=C6)C)CC(C)(C5=CC=CC=C5)C,0.08739741443489135
O=P(OCC)(OCC)O/C(C1=CC=C(Cl)C=C1Cl)=C/Cl,0.2586423246972383
O=C(NC2=CC=C(C(C(F)(F)F)(F)C(F)(F)F)C=C2C)C1=CC=CC(I)=C1C(NC(C)(C)CS(C)(=O)=O)=O,0.13628568774454763
CN(C)C1=NC(C)=C(C)C(OC(N(C)C)=O)=N1,0.39322457231577307
ClC1=CC=C(C=C(C)C=N2)C2=C1C(O)=O,0.43313536039478845
S=C(NC(OC)=O)NC(C=CC=C1)=C1NC(NC(OC)=O)=S,0.280378777709747
O=C(N2CCOCC2)/C=C(C3=CC=C(Cl)C=C3)/C1=CC=C(OC)C(OC)=C1,0.2500923794840919
CC(C)OC(NC(C(C)C)C(NC(C1=CC=C(Cl)C=C1)CC(OC)=O)=O)=O,0.24368164303065515
CN(C)S(N(C=N3)N=C3S(N2C(C)=C(Br)C1=CC=C(F)C=C12)(=O)=O)(=O)=O,0.20973361012684294
CC1=C(N(C(C(OC)=O)C)C(COC)=O)C(C)=CC=C1,0.3579975250915095
O=C(N(CC)CC)C(OC1=CC=CC2=C1C=CC=C2)C,0.36852210915226874
O=S(NC1=NN2C(C(OC)=CN=C2OC)=N1)(C3=C(OCC(F)F)C=CC=C3C(F)(F)F)=O,0.2068809086739124
CCCCOCCOCCOCC1=C(CCC)C=C(OCO2)C2=C1,0.29547465787728056
CC(C)(C2=CC=C(C=C2)OC1CCCCC1OS(OCC#C)=O)C,0.2853292217012047
O=C(N(C1=C(C)C=CC=C1CC)COC(C)C)CCl,0.3523686644466501
FC(F)(F)C1=CC=C(OCCCOC2=C(Cl)C=C(OC/C=C(Cl)\Cl)C=C2Cl)N=C1,0.20972647452830226
[S]C(NC(C)CNC(S[Zn])=S)=S,0.358904818511151
CC(CC2=CC=C(C(C)(C)C)C=C2)CN1CC(OC(C1)C)C,0.34927922607104495
CC(OC(C(C1=CC=C(Br)C=C1)(C2=CC=C(Br)C=C2)O)=O)C,0.24993276341500092
O=C(OCC)C(Cl)CC1=CC(N2N=C(C)N(C(F)F)C2=O)=C(F)C=C1Cl,0.2668664639274053
N=C(N)NCCCCCCCCCCCC.OC(C)=O,0.38268667055708255
O=C(OC(C#N)C2=CC(OC3=CC=CC=C3)=C(F)C=C2)C1C(/C=C(Cl)/Cl)C(C)1C,0.2643409523203954
CC(NC(N1CC(N(C2=CC(Cl)=CC(Cl)=C2)C1=O)=O)=O)C,0.34830898411232486
O=C(NC1=CC(Cl)=C(N2N=C(C(C)(C)C)OC2=O)C=C1)N(C)C,0.3423956407603828
