"SMILES","LOAEL parental as dose (mg/kg bw per day)"
"FC(F)(F)C1=CC=CC(OCC2=C(/C(C(OC)=O)=C\OC)C=CC=C2)=N1",78.000000000000000
"O=C(N(C2=C(C)C=CC=C2C)CN1N=CC=C1)CCl",79.000000000000000
"BrC1=C(C)C(C(C2=C(C)C=C(OC)C(OC)=C2OC)=O)=C(OC)C=C1",79.000000000000000
"ClC(C=C(Cl)C=C2)=C2C(OCC=C)CN1C=NC=C1",80.000000000000000
"CCCCC(C#N)(C2=CC=C(C=C2)Cl)CN1C=NC=N1",80.000000000000000
"O=C(O)C1=CC=CC=C1S(=O)(NC(N(C2=NC(OC)=NC(C)=N2)C)=O)=O",80.000000000000000
"CN(C)C1=NC(C)=C(C)C(OC(N(C)C)=O)=N1",81.800003051757800
"S=C(NC(OC)=O)NC(C=CC=C1)=C1NC(NC(OC)=O)=S",82.099998474121100
"O=C(NCCC2=NC=C(C(F)(F)F)C=C2Cl)C1=CC=CC=C1C(F)(F)F",82.400001525878900
"O=S(C1=C(C(F)(F)F)C=CC=N1)(NC(NC2=NC(OC)=CC(OC)=N2)=O)=O",87.500000000000000
"O=C(N(COCC)C1=C(CC)C=CC=C1C)CCl",89.000000000000000
"O=C(OCCC)NCCCN(C)C.[H]Cl",90.099998474121100
"O=C1C(/C(CC)=N/OCC)=C(O)CC(C2=C(C)C=C(C)C=C2C)C1",91.000000000000000
"CN(C)S(N(SC(F)(Cl)Cl)C1=CC=C(C)C=C1)(=O)=O",92.000000000000000
"[O-][N+](C1=CC(Cl)=C(N)C(Cl)=C1)=O",94.400001525878900
"FC1=CC=C2C(SC(C(C)NC(C(C(C)C)NC(OC(C)C)=O)=O)=N2)=C1",99.699996948242200
"ClC2=C(C=CC=C2)NC1=NC(Cl)=NC(Cl)=N1",100.000000000000000
"ClC(Cl)(Cl)SN(C1=O)C(C2C1CC=CC2)=O",100.000000000000000
"ClC1=CC=CC=C1CN2C(C(C)(C)CO2)=O",100.000000000000000
"CCOC1=NC(=CC2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3Cl)C(=O)OC)F",100.000000000000000
"CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-]",100.000000000000000
"CC1=C(Cl)C(NS(C2=NN3C(N=C(OC)C=C3OC)=N2)(=O)=O)=C(Cl)C=C1",100.000000000000000
"O=C(N(CC)CC)C(OC1=CC=CC2=C1C=CC=C2)C",100.000000000000000
"O=S(NC1=NN2C(C(OC)=CN=C2OC)=N1)(C3=C(OCC(F)F)C=CC=C3C(F)(F)F)=O",100.000000000000000
"ClC1=C(CC(C3(CC3)Cl)(O)CN2N=CNC2=S)C=CC=C1",100.000000000000000
"CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=CC=C.CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C(=O)OC)CC=CC=C",100.000000000000000
"FC(C=C3)=CC=C3OC1=CC=NC2=C1C(Cl)=CC(Cl)=C2",100.000000000000000
"CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C(=CC3C2CC(=O)O1)C)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C",100.000000000000000
"O=C(N(C)C)NC1=CC(Cl)=C(Cl)C=C1",101.000000000000000
"ClC(N=CC=C3)=C3C(NC1=CC=CC=C1C2=CC=C(Cl)C=C2)=O",101.199996948242000
"O=C(C2=C(Cl)C=CC=C2Cl)NCC1=NC=C(C(F)(F)F)C=C1Cl",103.400001525879000
"O=C(C2=CN(C)N=C2C(F)F)NC1=C(C3CC3C4CC4)C=CC=C1",103.800003051758000
"CSC(C1=C2C(N=NS2)=CC=C1)=O",105.000000000000000
"N#C/N=C1SCCN/1CC2=CC=C(Cl)N=C2",107.000000000000000
"O=C(NCC#N)C1=CN=CC=C1C(F)(F)F",109.099998474121000
"O=S(N(C)S(C)(=O)=O)(NC(NC1=NC(OC)=CC(OC)=N1)=O)=O",110.000000000000000
"BrC1=NN(C3=C(Cl)C=CC=N3)C(C(NC2=C(C)C=C(C#N)C=C2C(NC)=O)=O)=C1",110.000000000000000
"O=C1N(/N=C/C2=CC=CN=C2)CC(C)=NN1",110.000000000000000
"C/C(C1=NC=CC=C1C(O)=O)=N\NC(NC2=CC(F)=CC(F)=C2)=O",113.099998474121000
"CC(C)(C(C(N2C=NC=N2)CC1=CC=C(C=C1)Cl)O)C",117.000000000000000
"ClC1=NC=C(CN2/C(N(C)COC2)=N/[N+]([O-])=O)S1",117.599998474121000
"O=C(NC2=CC=C(C(C(F)(F)F)(F)C(F)(F)F)C=C2C)C1=CC=CC(I)=C1C(NC(C)(C)CS(C)(=O)=O)=O",118.000000000000000
"O=C(O)C1=CC=CC=C1S(=O)(NC(N(C2=NC(OC)=NC(C)=N2)C)=O)=O",118.000000000000000
"C#CCOC(C(NCCC2=CC=C(OCC#C)C(OC)=C2)=O)C1=CC=C(Cl)C=C1",120.000000000000000
"C1=C(SC(=N1)S(=O)(=O)CCC(=C(F)F)F)Cl",122.000000000000000
"CCC(C)N1C(=O)C(=C(NC1=O)C)Br",125.000000000000000
"O=C(N(COCC)C1=C(CC)C=CC=C1C)CCl",128.000000000000000
"FC(F)(F)C1=CC=CC(OCC2=C(/C(C(OC)=O)=C\OC)C=CC=C2)=N1",130.000000000000000
"C2(C3=CC=CO3)=NC1=CC=CC=C1N2",132.000000000000000
"COCCN(C1=C(C)C=CC=C1C)C(CCl)=O",133.000000000000000
"O=C(N(C1=C(C)SC=C1C)C(C)COC)CCl",133.300003051758000
"O=C1C(/C(CC)=N\OC/C=C/Cl)=C(O)CC(CC(C)SCC)C1",133.699996948242000
"O=S(C1=C(CCC(F)(F)F)C=CC=C1)(NC(NC2=NC(C)=NC(OC)=N2)=O)=O",135.000000000000000
"OC1=C(C2=CC=CC=C2)C=CC=C1",140.000000000000000
"ClC1=CC(NC(NC2=CC=CC=C2)=O)=CC=N1",144.000000000000000
"O=C1C(Cl)=C(N)C=NN1C2=CC=CC=C2",148.000000000000000
"ClC1=CC=CC(NC(OC(C)C)=O)=C1",150.000000000000000
"O=C(C(C(C)3C)C3/C=C(C)/C)OCC1=CC=CC(OC2=CC=CC=C2)=C1",150.000000000000000
"[O-][N+](C(C(Cl)=C(Cl)C(Cl)=C1Cl)=C1Cl)=O",150.000000000000000
"O=C(OCCC)NCCCN(C)C.[H]Cl",150.100006103516000
"ClC1=NC=C(CN2/C(N(C)COC2)=N/[N+]([O-])=O)S1",155.600006103516000
"FC1=CC=CC(F)=C1C(OC3)=NC3C2=CC=C(C(C)(C)C)C=C2OCC",157.000000000000000
"CC(C2)OC(C)CN2C1CCCCCCCCCCC1",159.000000000000000
"CC1=CC=C(C2=CC=CC=C12)C",160.000000000000000
"FC1=CC=CC(F)=C1C(OC3)=NC3C2=CC=C(C(C)(C)C)C=C2OCC",160.000000000000000
"O=C(OC)/C(C1=CC=CC=C1OC2=CC(OC3=CC=CC=C3C#N)=NC=N2)=C/OC",170.000000000000000
"O=C(C2=CC=CN=C2OC3=CC=CC(C(F)(F)F)=C3)NC1=CC=C(F)C=C1F",175.600006103516000
"CC2COC(O2)(C4=CC=C(C=C4Cl)OC3=CC=C(Cl)C=C3)CN1C=NC=N1",178.000000000000000
"O=C2N(SC(Cl)(Cl)Cl)C(C1=CC=CC=C12)=O",180.000000000000000
"CCCC(C2=CC=C(C=C2Cl)Cl)CN1C=NC=N1",191.000000000000000
"O=C(N(C2=C(C)C=CC=C2C)CN1N=CC=C1)CCl",192.000000000000000
"CCCCC1=C(OS(=O)(N(C)C)=O)N=C(NCC)N=C1C",200.000000000000000
"COC1=CC=CC(OC)=C1C(NC2=CC(C(CC)(C)CC)=NO2)=O",200.000000000000000
"C/C(C)=C(N(C(CCl)=O)CCOCC)/C1=CC=CC=C1",200.000000000000000
"C[N+](C)(C)CCCl.[Cl-]",205.000000000000000
"O=C(O)CC2=CC=CC1=CC=CC=C12",207.000000000000000
"FC(O3)(F)OC(C3=CC=C2)=C2C1=CNC=C1C#N",212.000000000000000
"CC1=CC(C3CC3)=NC(NC2=CC=CC=C2)=N1",217.699996948242000
"O=C(OC)NC2=NC1=CC=CC=C1N2",220.000000000000000
"ClC1=C(Cl)C=C(Cl)C(Cl)=C1[N+]([O-])=O",220.000000000000000
"O=C(NS(C2=CC=CC=C2Cl)(=O)=O)NC1=NC(C)=NC(OC)=N1",225.000000000000000
"COC1=C(N3/C(SCC3)=C(C#N)/SC2=CC(C(F)(F)F)=CC=C2F)C=CC=C1",227.000000000000000
"O=P(O)(O)CCCl",231.000000000000000
"CC1=NC(NC2=CC=CC=C2)=NC(C)=C1",238.899993896484000
"CN(C)S(N(C=N3)N=C3S(N2C(C)=C(Br)C1=CC=C(F)C=C12)(=O)=O)(=O)=O",240.000000000000000
"O=C(C2=CN(C)N=C2C(F)(F)F)NC1=C(C(C)CC(C)C)SC=C1",240.000000000000000
"ClC(Cl)(Cl)C(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)NC=O",240.000000000000000
"O=S(NC(N1N=C(OC)N(C)C1=O)=O)(C2=C(C)SC=C2C(OC)=O)=O",245.000000000000000
"CCOC1=CC=C(C(C)(C)COCC2=CC(OC3=CC=CC=C3)=CC=C2)C=C1",246.000000000000000
"O=C(N(C1=C(C)C=CC=C1CC)COC(C)C)CCl",250.000000000000000
"C[N+](C)(C)CCCl.[Cl-]",255.000000000000000
"COC(C(N(C2=C(C)C=CC=C2C)C(CC1=CC=CC=C1)=O)C)=O",275.000000000000000
"OC1=C2C(C=CC=N2)=CC=C1",275.000000000000000
"CC(C)OC(NC(C(C)C)C(NC(C1=CC=C(Cl)C=C1)CC(OC)=O)=O)=O",277.399993896484000
"O=S(C1=C(S(CC)(=O)=O)N=C2N1C=CC=C2)(NC(NC3=NC(OC)=CC(OC)=N3)=O)=O",315.799987792969000
"CC1=CC=C(C)C=C1C(C(N3)=O)=C(OC(OCC)=O)C23CCC(OC)CC2",320.100006103516000
"CC1=CC(=C(C(=C1C(=O)C2=C(C(=CN=C2OC)Cl)C)OC)OC)OC",334.000000000000000
"OC1(CN3N=CN=C3)C(C)(C)CC/C1=C\C2=CC=C(Cl)C=C2",337.600006103516000
"COC(C1=C([N+]([O-])=O)C=CC(OC2=C(Cl)C=C(Cl)C=C2)=C1)=O",343.000000000000000
"O=C(OCC)C(Cl)CC1=CC(N2N=C(C)N(C(F)F)C2=O)=C(F)C=C1Cl",343.000000000000000
"O=C(O)C1=C(OC)C(Cl)=CC=C1Cl",350.000000000000000
"O=C([O-])C(CC([O-])=C1C(CC)=O)CC1=O.[Ca+2]",350.000000000000000
"O=C(O)CC2=CC=CC1=CC=CC=C12",371.000000000000000
"CCOC1=CC=C(C=C1OCC)NC(OC(C)C)=O",374.000000000000000
"CC1(C(NC2=CC=C(O)C(Cl)=C2Cl)=O)CCCCC1",406.000000000000000
"O=C(OC)C1=CC=CC=C1S(NC(NC2=NC(C)=NC(OC)=N2)=O)(=O)=O",406.000000000000000
"CC1=CC=C(C)C=C1C(C(N3)=O)=C(OC(OCC)=O)C23CCC(OC)CC2",419.299987792969000
"COC(/C(C(C=CC=C2)=C2COC1=C(C)C=CC=C1)=N/OC)=O",437.000000000000000
"CCCCOCCOCCOCC1=C(CCC)C=C(OCO2)C2=C1",480.000000000000000
"ClC1=CC=C(Cl)C(C(O)=O)=N1",500.000000000000000
"CN(NC(CCC(O)=O)=O)C",500.000000000000000
"OC(COC1=C(C(N)=C(C(F)=N1)Cl)Cl)=O",500.000000000000000
"OC1=C(C2=CC=CC=C2)C=CC=C1",500.000000000000000
"CN(C)S(N(SC(F)(Cl)Cl)C1=CC=C(C)C=C1)(=O)=O",500.000000000000000
"C[N+]1(C)CCCCC1.[Cl-]",550.000000000000000
"CC(C)OC(NC(C(C)C)C(NC(C1=CC=C(Cl)C=C1)CC(OC)=O)=O)=O",556.900024414063000
"O=C(NS(C2=CC=CC=C2Cl)(=O)=O)NC1=NC(C)=NC(OC)=N1",579.000000000000000
"COC1=CC(OC)=NC(NC(NS(CC2=CC=CC=C2C(O)=O)(=O)=O)=O)=N1",585.000000000000000
"O=C(OCC)C(CC(OCC)=O)SP(OC)(OC)=S",595.000000000000000
"ClC1=CC=C(CN(C(NC3=CC=CC=C3)=O)C2CCCC2)C=C1",640.000000000000000
"COCCOC1=CC=CC2=C1C(=O)C(=NN2C3=CC=C(C=C3)Cl)C(=O)O",641.000000000000000
"OC(CNCP(O)(O)=O)=O",668.000000000000000
"CO\N=C(C4=NOCCO4)/C(C=CC=C3)=C3OC1=C(F)C(OC2=CC=CC=C2Cl)=NC=N1",764.000000000000000
"FC(F)(F)OC(C=CC=C2)=C2S(NC(N1C(N(C)C(OC)=N1)=O)=O)(=O)=O",800.000000000000000
"[O][N](N=C(NC)NCC1COCC1)=O",822.000000000000000
"O=S(C1=C(S(CC)(=O)=O)C=CC=N1)(NC(NC2=NC(OC)=CC(OC)=N2)=O)=O",830.000000000000000
"O=C(O)C2=C(N=C(C=CC=C3)C3=C2)C(N1)=NC(C)(C(C)C)C1=O",917.000000000000000
"OC(CNCP(O)(O)=O)=O",985.000000000000000
"O=C(O)C1=NC(Cl)=C(Cl)C(N)=C1Cl",1000.000000000000000
"ClC1=CC=C(C=C(C)C=N2)C2=C1C(O)=O",1040.000000000000000
"O=C(OC)NS(C1=CC=C(N)C=C1)(=O)=O",1120.000000000000000
"CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C3=C(C=C2)OCCC3)C)C",1284.000000000000000
"COC1=C(N3/C(SCC3)=C(C#N)/SC2=CC(C(F)(F)F)=CC=C2F)C=CC=C1",1286.000000000000000
"CC1=C(OC)C=CC=C1C(NN(C(C)(C)C)C(C2=CC(C)=CC(C)=C2)=O)=O",1474.000000000000000
"CCOC1=NC(=NC(=N1)NC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC",1582.000000000000000
"ClC(C=C2)=CC=C2N1C(CC)=C(C(O)=O)C(C=N1)=O",1602.000000000000000
"O=C(NC2=CC(OC(C)C)=CC=C2)C1=C(C(F)(F)F)C=CC=C1",1614.000000000000000
"O=C2NC1=C(C(N2C3CCCCC3)=O)CCC1",1727.000000000000000
"O=S(C1=C(C(N(C)C)=O)C=CC=N1)(NC(NC2=NC(OC)=CC(OC)=N2)=O)=O",3302.000000000000000
